6247.0,1083.0,28.0
6075.0,1173.0,45.0
6124.0,1138.0,22.0
6318.0,1055.0,12.0
6145.0,1147.0,5.0
6252.0,1145.0,13.0
6355.0,1074.0,11.0
6314.0,1129.0,9.0
6279.0,1042.0,18.0
6310.0,1065.0,6.0
6169.0,1089.0,21.0
6281.0,1156.0,12.0
6122.0,1051.0,74.0
6234.0,1144.0,16.0
6189.0,1045.0,7.0
6321.0,1058.0,5.0
6158.0,1244.0,6.0
6235.0,1080.0,9.0
6192.0,1053.0,22.0
6347.0,1006.0,13.0
6471.0,1078.0,3.0
6341.0,1071.0,9.0
6294.0,1035.0,16.0
6266.0,1095.0,26.0
6282.0,1074.0,46.0
6306.0,1165.0,2.0
6141.0,1099.0,10.0
6191.0,1191.0,24.0
6303.0,1001.0,19.0
6335.0,1061.0,5.0
6333.0,1074.0,28.0
6184.0,1107.0,20.0
6267.0,1120.0,11.0
6333.0,1182.0,31.0
6394.0,1103.0,8.0
6409.0,1083.0,42.0
6155.0,1125.0,8.0
6224.0,1101.0,36.0
6232.0,1109.0,44.0
6210.0,1062.0,1.0
6397.0,1104.0,8.0
6214.0,1070.0,1.0
6226.0,1099.0,12.0
6198.0,1084.0,1.0
6375.0,1131.0,12.0
6133.0,1109.0,7.0
6231.0,1169.0,1.0
6297.0,1082.0,14.0
6220.0,1085.0,4.0
6351.0,1048.0,8.0
6241.0,1083.0,1.0
6309.0,1023.0,17.0
6308.0,1033.0,7.0
6325.0,1123.0,14.0
6218.0,1162.0,17.0
6268.0,1115.0,12.0
6225.0,1097.0,9.0
6342.0,1079.0,3.0
6089.0,1200.0,23.0
6278.0,1095.0,21.0
6376.0,1086.0,1.0
6322.0,1063.0,4.0
6145.0,1122.0,55.0
6237.0,1135.0,5.0
6264.0,1085.0,11.0
6352.0,1118.0,4.0
6255.0,1073.0,9.0
6275.0,1017.0,3.0
6307.0,1096.0,24.0
6268.0,1162.0,21.0
6335.0,1126.0,8.0
6307.0,1054.0,3.0
6211.0,1131.0,5.0
6235.0,1093.0,25.0
6355.0,1080.0,13.0
6432.0,1092.0,6.0
6373.0,1077.0,21.0
6351.0,1185.0,7.0
6327.0,1101.0,12.0
6442.0,1038.0,13.0
6193.0,1108.0,7.0
6325.0,1010.0,26.0
6221.0,1132.0,30.0
6256.0,1212.0,5.0
6223.0,1139.0,30.0
6146.0,1135.0,33.0
6390.0,1081.0,11.0
6438.0,1059.0,14.0
6314.0,1055.0,39.0
6501.0,1031.0,11.0
6294.0,1072.0,6.0
6364.0,1091.0,24.0
6224.0,1175.0,41.0
6253.0,1123.0,11.0
6297.0,1052.0,4.0
6410.0,1079.0,25.0
6223.0,1083.0,14.0
6250.0,1055.0,3.0
6299.0,1033.0,71.0
6333.0,1055.0,15.0
6381.0,1059.0,3.0
6190.0,1138.0,10.0
6315.0,1140.0,24.0
6279.0,1074.0,1.0
6290.0,1062.0,13.0
6301.0,1106.0,14.0
6302.0,1072.0,8.0
6183.0,1064.0,1.0
6207.0,1095.0,33.0
6351.0,1146.0,1.0
6253.0,1154.0,1.0
