0.0,0.0,1234.0
0.0,0.0,1236.0
0.0,0.0,1206.0
0.0,0.0,1174.0
0.0,0.0,1167.0
0.0,0.0,1230.0
0.0,0.0,1209.0
0.0,0.0,1244.0
0.0,0.0,1164.0
0.0,0.0,1219.0
0.0,0.0,1225.0
0.0,0.0,1241.0
0.0,0.0,1254.0
0.0,0.0,1144.0
0.0,0.0,1172.0
0.0,0.0,1241.0
0.0,0.0,1214.0
0.0,0.0,1206.0
0.0,0.0,1224.0
0.0,0.0,1193.0
0.0,0.0,1136.0
0.0,0.0,1154.0
0.0,0.0,1147.0
0.0,0.0,1123.0
0.0,0.0,1197.0
0.0,0.0,1084.0
0.0,0.0,1193.0
0.0,0.0,1231.0
0.0,0.0,1130.0
0.0,0.0,1176.0
0.0,0.0,1231.0
0.0,0.0,1227.0
0.0,0.0,1203.0
0.0,0.0,1217.0
0.0,0.0,1183.0
0.0,0.0,1251.0
0.0,0.0,1204.0
0.0,0.0,1198.0
0.0,0.0,1163.0
0.0,0.0,1221.0
0.0,0.0,1147.0
0.0,0.0,1190.0
0.0,0.0,1185.0
0.0,0.0,1128.0
0.0,0.0,1197.0
0.0,0.0,1184.0
0.0,0.0,1230.0
0.0,0.0,1244.0
0.0,0.0,1195.0
0.0,0.0,1280.0
0.0,0.0,1229.0
0.0,0.0,1240.0
0.0,0.0,1176.0
0.0,0.0,1256.0
0.0,0.0,1202.0
0.0,0.0,1136.0
0.0,0.0,1186.0
0.0,0.0,1177.0
0.0,0.0,1206.0
0.0,0.0,1159.0
0.0,0.0,1268.0
0.0,0.0,1237.0
0.0,0.0,1241.0
0.0,0.0,1157.0
0.0,0.0,1181.0
0.0,0.0,1257.0
0.0,0.0,1210.0
0.0,0.0,1183.0
0.0,0.0,1176.0
0.0,0.0,1260.0
0.0,0.0,1214.0
0.0,0.0,1184.0
0.0,0.0,1190.0
0.0,0.0,1181.0
0.0,0.0,1187.0
0.0,0.0,1240.0
0.0,0.0,1177.0
0.0,0.0,1215.0
0.0,0.0,1208.0
0.0,0.0,1205.0
0.0,0.0,1221.0
0.0,0.0,1198.0
0.0,0.0,1217.0
0.0,0.0,1200.0
0.0,0.0,1215.0
0.0,0.0,1176.0
0.0,0.0,1212.0
0.0,0.0,1191.0
0.0,0.0,1182.0
0.0,0.0,1255.0
0.0,0.0,1231.0
0.0,0.0,1214.0
0.0,0.0,1209.0
0.0,0.0,1186.0
0.0,0.0,1210.0
0.0,0.0,1222.0
0.0,0.0,1244.0
0.0,0.0,1170.0
0.0,0.0,1226.0
0.0,0.0,1110.0
0.0,0.0,1180.0
0.0,0.0,1244.0
0.0,0.0,1236.0
0.0,0.0,1155.0
0.0,0.0,1138.0
0.0,0.0,1173.0
0.0,0.0,1234.0
0.0,0.0,1201.0
0.0,0.0,1176.0
0.0,0.0,1209.0
0.0,0.0,1203.0
0.0,0.0,1218.0
0.0,0.0,1202.0
0.0,0.0,1175.0
0.0,0.0,1184.0
0.0,0.0,1200.0
0.0,0.0,1158.0
0.0,0.0,1200.0
0.0,0.0,1210.0
0.0,0.0,1180.0
0.0,0.0,1215.0
0.0,0.0,1153.0
0.0,0.0,1209.0
0.0,0.0,1200.0
0.0,0.0,1146.0
0.0,0.0,1140.0
0.0,0.0,1240.0
0.0,0.0,1179.0
0.0,0.0,1204.0
0.0,0.0,1204.0
0.0,0.0,1164.0
0.0,0.0,1222.0
0.0,0.0,1273.0
0.0,0.0,1191.0
0.0,0.0,1186.0
0.0,0.0,1172.0
0.0,0.0,1192.0
0.0,0.0,1210.0
0.0,0.0,1196.0
0.0,0.0,1242.0
0.0,0.0,1236.0
0.0,0.0,1218.0
0.0,0.0,1145.0
0.0,0.0,1196.0
0.0,0.0,1208.0
0.0,0.0,1227.0
0.0,0.0,1205.0
0.0,0.0,1166.0
0.0,0.0,1283.0
0.0,0.0,1222.0
0.0,0.0,1219.0
0.0,0.0,1149.0
0.0,0.0,1179.0
0.0,0.0,1213.0
