1808.0,1635.0,622.0
1685.0,1678.0,655.0
1973.0,1563.0,537.0
1671.0,1572.0,687.0
1831.0,1675.0,571.0
1732.0,1688.0,639.0
2074.0,1579.0,504.0
1518.0,1794.0,770.0
1580.0,1721.0,700.0
1583.0,1727.0,755.0
1654.0,1659.0,706.0
1665.0,1702.0,626.0
1689.0,1787.0,674.0
1606.0,1751.0,697.0
1699.0,1675.0,625.0
1496.0,1731.0,726.0
1421.0,1940.0,764.0
1521.0,1704.0,762.0
1809.0,1621.0,612.0
2109.0,1459.0,456.0
1611.0,1814.0,756.0
1539.0,1835.0,772.0
1986.0,1521.0,510.0
1619.0,1727.0,694.0
1607.0,1738.0,714.0
1236.0,1886.0,925.0
1933.0,1537.0,598.0
1724.0,1749.0,643.0
1651.0,1711.0,686.0
1783.0,1722.0,619.0
1965.0,1531.0,522.0
1713.0,1648.0,644.0
1448.0,1793.0,830.0
1868.0,1563.0,576.0
1620.0,1742.0,663.0
1821.0,1613.0,625.0
1529.0,1652.0,725.0
1614.0,1704.0,715.0
1505.0,1832.0,834.0
1791.0,1583.0,619.0
1421.0,1835.0,783.0
1488.0,1802.0,797.0
1700.0,1650.0,654.0
1675.0,1711.0,693.0
1436.0,1793.0,794.0
1631.0,1780.0,670.0
1662.0,1671.0,617.0
1905.0,1501.0,514.0
1697.0,1736.0,653.0
1614.0,1722.0,724.0
1626.0,1724.0,703.0
1594.0,1725.0,695.0
1602.0,1757.0,690.0
1705.0,1598.0,629.0
1558.0,1714.0,713.0
1667.0,1704.0,704.0
1848.0,1690.0,579.0
1252.0,1933.0,846.0
1662.0,1768.0,719.0
1672.0,1747.0,670.0
1448.0,1826.0,834.0
1554.0,1677.0,709.0
1741.0,1649.0,618.0
1593.0,1637.0,667.0
1854.0,1586.0,481.0
1464.0,1858.0,764.0
1624.0,1681.0,656.0
1563.0,1700.0,728.0
2013.0,1524.0,519.0
1838.0,1636.0,585.0
1370.0,1866.0,803.0
1660.0,1674.0,687.0
